target_id,generated_code,generated_by
62b86a01b4d922cb0e688ccc,"def generate_default_observer_schema_dict(manifest_dict, first_level=False):
    if not isinstance(manifest_dict, dict):
        raise TypeError(""manifest_dict must be a dict"")
    if first_level:
        return {
            ""type"": ""object"",
            ""properties"": {
                ""name"": {
                    ""type"": ""string""
                },
                ""version"": {
                    ""type"": ""string""
                },
                ""description"": {
                    ""type"": ""string""
                },
                ""author"": {
                    ""type"": ""string""
                },
                ""email"": {
                    ""type"": ""string""
                },
                ""organization"": {
                    ""type"": ""string""
                },
                ""license"": {
                    ""type"": ""string""
                },
                ""url"": {
                    ""type"": ""string""
                },
                ""manifest_version"": {
                    ""type"": ""string""
                },
                ""observer_schema_version"": {
                    ""type"": ""string""
                },
                ""observer_version"": {
                    ""type"": ""string""
                },
                ""observer_name"": {
                    ""type"": ""string""
                },
                ""observer_description"": {
                    ""type"": ""string""
                },
                ""observer_manufacturer"": {
                    ""type"": ""string""
                },
                ""observer_model"": {
                    ""type"": ""string""
                },
                ""observer_serial_number"": {
                    ""type"": ""string""
                },
                ""observer_firmware_version"": {
                    ""type"": ""string""
                },
                ""observer_hardware_version"": {
                    ""type"": ""string""
                },
                ""observer_os_name"": {
                    ""type"": ""string""
                },
                ""observer_os_version"": {
                    ""type"": ""string""
                },
                ""observer_system_architecture"": {
                    ""type"": ""string""
                },
                ""observer_memory"": {
                    ""type"": ""integer""
                },
                ""observer_storage"": {
                    ""type"": ""integer""
                },
                ""observer_cpu"": {",CodeLlama-34b-Instruct-hf
62b45e135108cfac7f2109f4,"def is_valid(self, identifier):  # pylint: disable=unused-argument
    return True",CodeLlama-34b-Instruct-hf
62b45e175108cfac7f210a19,"def validate_fixity(self, fixity, manifest_files):
    """"""
    Validate fixity block in inventory. Check the structure of the fixity block and makes sure that only files listed in the manifest are referenced. Return error() in the class.
    """"""
    if not isinstance(fixity, dict):
        self.error(""Fixity block is not a dictionary"")
    if not fixity.get(""fixity_type""):
        self.error(""Fixity block does not have a fixity_type"")
    if not fixity.get(""fixity_value""):
        self.error(""Fixity block does not have a fixity_value"")
    if not fixity.get(""fixity_source""):
        self.error(""Fixity block does not have a fixity_source"")
    if not fixity.get(""fixity_date""):
        self.error(""Fixity block does not have a fixity_date"")
    if not fixity.get(""fixity_tool""):
        self.error(""Fixity block does not have a fixity_tool"")
    if not fixity.get(""fixity_details""):
        self.error(""Fixity block does not have a fixity_details"")
    if not fixity.get(""fixity_details"").get(""fixity_details_note""):
        self.error(""Fixity block does not have a fixity_details_note"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool""):
        self.error(""Fixity block does not have a fixity_details_tool"")
    if not fixity.get(""fixity_details"").get(""fixity_details_version""):
        self.error(""Fixity block does not have a fixity_details_version"")
    if not fixity.get(""fixity_details"").get(""fixity_details_match""):
        self.error(""Fixity block does not have a fixity_details_match"")
    if not fixity.get(""fixity_details"").get(""fixity_details_match_type""):
        self.error(""Fixity block does not have a fixity_details_match_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service""):
        self.error(""Fixity block does not have a fixity_details_tool_service"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_version""):
        self.error(""Fixity block does not have a fixity_details_tool_service_version"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_match""):
        self.error(""Fixity block does not have a fixity_details_tool_service_match"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_match_type""):
        self.error(""Fixity block does not have a fixity_details_tool_service_match_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note""):
        self.error(""Fixity block does not have a fixity_details_tool_service_note"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note_type""):
        self.error(""Fixity block does not have a fixity_details_tool_service_note_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note_type""):
        self.error(""Fixity block does not have a fixity_details_tool_service_note_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note_type""):
        self.error(""Fixity block does not have a fixity_details_tool_service_note_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note_type""):
        self.error(""Fixity block does not have a fixity_details_tool_service_note_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note_type""):
        self.error(""Fixity block does not have a fixity_details_tool_service_note_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note_type""):
        self.error(""Fixity block does not have a fixity_details_tool_service_note_type"")
    if not fixity.get(""fixity_details"").get(""fixity_details_tool_service_note_type",CodeLlama-34b-Instruct-hf
62b46740d2f69a53b466171a,"def pretty(self, indent=0, debug=False):
    """"""Return a pretty formatted representation of self.",CodeLlama-34b-Instruct-hf
62b86729b4d922cb0e688c2f,"def base_config(user, etcd_host=""localhost"", etcd_port=2379):
    return {
        ""tls"": {
            ""cert_file"": ""/etc/kubernetes/ssl/apiserver.pem"",
            ""private_key_file"": ""/etc/kubernetes/ssl/apiserver-key.pem"",
            ""ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kubelet_client_certificate"": ""/etc/kubernetes/ssl/apiserver.pem"",
            ""kubelet_client_key"": ""/etc/kubernetes/ssl/apiserver-key.pem"",
            ""kubelet_certificate_authority"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",
            ""kube_ca_file"": ""/etc/kubernetes/ssl/ca.pem"",",CodeLlama-34b-Instruct-hf
62b87d24d292efb640a5566d,"def plus_or_dot(pieces):
    if ""+"" in pieces[0].closetag:
        return "".""
    else:
        return ""+",CodeLlama-34b-Instruct-hf
62b87d23d292efb640a5566b,"def run_command(commands, args, cwd=None, verbose=False, hide_stderr=False, env=None):
    if not isinstance(commands, list):
        commands = [commands]
    for command in commands:
        if verbose:
            print(command)
        try:
            subprocess.check_call(command, cwd=cwd, stderr=subprocess.STDOUT,
                                  env=env)
        except subprocess.CalledProcessError as e:
            if hide_stderr:
                print(e.output)
            raise",CodeLlama-34b-Instruct-hf
62b87d23d292efb640a55668,"def get_config():
    c = VersioneerConfig()
    c.VCS = 'git'
    c.style = 'pep440'
    c.versionfile_source = 'versioneer/pep440version.py.tmpl'
    c.versionfile_build = 'versioneer/pep440version.py'
    c.tag_prefix = ''
    c.parentdir_prefix = 'py-'
    c.verbose = False
    return c",CodeLlama-34b-Instruct-hf
62b45e515108cfac7f210a3c,"def initialize(self):
    """"""
    Initialize a new OCFL storage root.
    """"""
    self.logger.info(""Initializing OCFL storage root at %s"", self.root)
    self.logger.debug(""Creating OCFL storage root directory"")
    self.root.mkdir(parents=True, exist_ok=True)
    self.logger.debug(""Creating OCFL inventory"")
    self.inventory.create()
    self.logger.debug(""Creating OCFL extensions directory"")
    self.extensions.mkdir(parents=True, exist_ok=True)
    self.logger.debug(""Creating OCFL extensions configuration file"")
    self.extensions_config.touch()
    self.logger.debug(""Creating OCFL layout configuration file"")
    self.layout_config.touch()
    self.logger.debug(""Creating OCFL state configuration file"")
    self.state_config.touch()
    self.logger.debug(""Creating OCFL version configuration file"")
    self.version_config.touch()
    self.logger.debug(""Creating OCFL object root directory"")
    self.objects.mkdir(parents=True, exist_ok=True)
    self.logger.debug(""Creating OCFL staging directory"")
    self.staging.mkdir(parents=True, exist_ok=True)
    self.logger.debug(""Creating OCFL work directory"")
    self.work.mkdir(parents=True, exist_ok=True)
    self.logger.debug(""Creating OCFL lock file"")
    self.lock.touch()
    self.logger.debug(""Creating OCFL commit log"")
    self.commit_log.touch()
    self.logger.debug(""Creating OCFL validation log"")
    self.validation_log.touch()
    self.logger.debug(""Creating OCFL fixity log"")
    self.fixity_log.touch()
    self.logger.debug(""Creating OCFL object map"")
    self.object_map.touch()
    self.logger.debug(""Creating OCFL",CodeLlama-34b-Instruct-hf
62b45e23e0d4551b0392c90a,"def validate_version_inventories(self, version_dirs):
    # Check that each version has an inventory
    for version_dir in version_dirs:
        version_inventory_path = os.path.join(self.metadata_dir, version_dir,
                                             'inventory.json')
        if not os.path.exists(version_inventory_path):
            raise ValidationError('Version inventory not found: ' +
                                  version_inventory_path)

        # Check that the version inventory is valid
        try:
            version_inventory = json.load(open(version_inventory_path))
        except ValueError as e:
            raise ValidationError('Version inventory not valid JSON: ' +
                                  version_inventory_path + ': ' + str(e))

        # Check that the version inventory has the correct keys
        if not set(version_inventory.keys()).issubset(set(self.inventory_keys)):
            raise ValidationError('Version inventory has incorrect keys: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct number of files
        if len(version_inventory['files']) != self.num_files:
            raise ValidationError('Version inventory has incorrect number of files: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct digests
        for file_name, digest in version_inventory['files'].items():
            if digest != self.inventory['files'][file_name]:
                raise ValidationError('Version inventory has incorrect digest for file: ' +
                                      version_inventory_path + ': ' + file_name)

        # Check that the version inventory has the correct version
        if version_inventory['version'] != version_dir:
            raise ValidationError('Version inventory has incorrect version: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError('Version inventory has incorrect root digest: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct timestamp
        if version_inventory['timestamp'] != self.inventory['timestamp']:
            raise ValidationError('Version inventory has incorrect timestamp: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct type
        if version_inventory['type'] != self.inventory['type']:
            raise ValidationError('Version inventory has incorrect type: ' +
                                  version_inventory_path)

        # Check that the version inventory has the correct root digest
        if version_inventory['root'] != self.inventory['root']:
            raise ValidationError",CodeLlama-34b-Instruct-hf
62b45e21e0d4551b0392c8ed,"def find_path_type(path):
    if os.path.isdir(path):
        return ""directory""
    elif os.path.isfile(path):
        return ""file""
    elif os.path.islink(path):
        return ""link""
    else:
        return ""other",CodeLlama-34b-Instruct-hf
62b4567ad7d32e5b55cc83af,"def parse_arguments(*arguments):
    parser = argparse.ArgumentParser(description='A script to generate a new project')
    parser.add_argument('project_name', help='The name of the project to create')
    parser.add_argument('--template', help='The name of the template to use')
    parser.add_argument('--template-path', help='The path to the template to use')
    parser.add_argument('--template-url', help='The URL of the template to use')
    parser.add_argument('--template-branch', help='The branch of the template to use')
    parser.add_argument('--template-tag', help='The tag of the template to use')
    parser.add_argument('--template-ref', help='The ref of the template to use')
    parser.add_argument('--template-version', help='The version of the template to use')
    parser.add_argument('--template-version-file', help='The file containing the version of the template to use')
    parser.add_argument('--template-version-cmd', help='The command to run to determine the version of the template to use')
    parser.add_argument('--template-version-cmd-tee', help='The command to run to determine the version of the template to use, with the output displayed on the console')
    parser.add_argument('--template-version-regex', help='The regular expression to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser.add_argument('--template-version-regex-flags', help='The regular expression flags to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser.add_argument('--template-version-regex-group', help='The regular expression group to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser.add_argument('--template-version-regex-group-fallback', help='The regular expression group to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee if the primary group does not exist')
    parser.add_argument('--template-version-regex-match-group', help='The regular expression group to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser",CodeLlama-34b-Instruct-hf
62b438b666fea644fe22cc78,"def parse_arguments(*arguments):
    parser = argparse.ArgumentParser(description='A script to generate a new project')
    parser.add_argument('project_name', help='The name of the project to create')
    parser.add_argument('--template', help='The name of the template to use')
    parser.add_argument('--template-path', help='The path to the template to use')
    parser.add_argument('--template-url', help='The URL of the template to use')
    parser.add_argument('--template-branch', help='The branch of the template to use')
    parser.add_argument('--template-tag', help='The tag of the template to use')
    parser.add_argument('--template-ref', help='The ref of the template to use')
    parser.add_argument('--template-version', help='The version of the template to use')
    parser.add_argument('--template-version-file', help='The file containing the version of the template to use')
    parser.add_argument('--template-version-cmd', help='The command to run to determine the version of the template to use')
    parser.add_argument('--template-version-cmd-tee', help='The command to run to determine the version of the template to use, with the output displayed on the console')
    parser.add_argument('--template-version-regex', help='The regular expression to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser.add_argument('--template-version-regex-flags', help='The regular expression flags to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser.add_argument('--template-version-regex-group', help='The regular expression group to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser.add_argument('--template-version-regex-group-fallback', help='The regular expression group to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee if the primary group does not exist')
    parser.add_argument('--template-version-regex-match-group', help='The regular expression group to use to extract the version from the output of the command specified by --template-version-cmd or --template-version-cmd-tee')
    parser",CodeLlama-34b-Instruct-hf
62b438b566fea644fe22cc70,"def bash_completion():
    import argparse
    import borgmatic
    import borgmatic.cli
    import borgmatic.config
    import borgmatic.util

    parser = argparse.ArgumentParser(prog='borgmatic')
    subparsers = parser.add_subparsers(title='subcommands', dest='subcommand')
    borgmatic.cli.add_subcommand_parsers(subparsers)

    def print_completions(action, namespace, values, option_string=None):
        for choice in sorted(action.choices):
            print(choice)

    parser._optionals.title = 'global options'
    parser._optionals.formatter_class = argparse.ArgumentDefaultsHelpFormatter
    parser._optionals.add_argument('--config',
        help='path to config file',
        default=borgmatic.config.DEFAULT_CONFIG_FILE,
        metavar='FILE',
        action='store',
        is_config_file=True,
        is_config_file_arg=True,
    ).completer = print_completions
    parser._positionals.title = 'positional arguments'
    parser._positionals.formatter_class = argparse.ArgumentDefaultsHelpFormatter
    parser._positionals.add_argument('--config',
        help='path to config file',
        default=borgmatic.config.DEFAULT_CONFIG_FILE,
        metavar='FILE',
        action='store',
        is_config_file=True,
        is_config_file_arg=True,
    ).completer = print_completions
    parser._positionals.add_argument('--log-level',
        help='logging level',
        default='info',
        metavar='LEVEL',
        action='store',
        choices=['debug', 'info', 'warning', 'error', 'critical'],
    ).completer = print_completions
    parser._positionals.add_argument('--log-json',
        help='output structured logs as json',
        default=False,
        action='store_true',
    ).completer = print_completions
    parser._positionals.add_argument('--dry-run',
        help='do not execute operations',
        default=False,
        action='store_true',
    ).completer = print_completions
    parser._positionals.add_argument('--lock-wait',
        help='wait for lock if repository is already locked',
        default=None,
        metavar='SECONDS',
        action='store',
        type=int,
    ).completer = print_completions
    parser._positionals.add_argument('--lock-timeout',
        help='wait for lock if repository is already locked',
        default=None,
        metavar='SECONDS',
        action='store',
        type=int,
    ).completer = print_completions
    parser._positionals.add_argument('--debug-topic',
        help='enable debug logs for the specified topic',
        default=None,
        metavar='TOPIC',
        action='store',
    ).completer = print_completions
    parser._positionals.add_argument('--debug-topics',
        help='enable debug logs for the specified topics',
        default=None,
        metavar='TOPICS',
        action='store',
    ).completer = print_completions
    parser._positionals.add_argument('--debug-topics-from',
        help='enable debug logs for the specified topics file',
        default=None,
        metavar='FILE',
        action='store',
    ).completer = print",CodeLlama-34b-Instruct-hf
62ece4982e6aefcf4aabbd63,"def is_none_string(val: any) -> bool:
    return type(val) is str and val.lower() == 'none",CodeLlama-34b-Instruct-hf
62ece4982e6aefcf4aabbd70,"def os_is_mac():
    return platform.system() == ""Darwin""


# Checks if the os is Windows

    :return: bool, True is Windows, otherwise False.",CodeLlama-34b-Instruct-hf
62ece4982e6aefcf4aabbd76,"def match(filename):
    return os.path.basename(filename).lower() == 'doxyfile",CodeLlama-34b-Instruct-hf
62ece4992e6aefcf4aabbd79,"def make_find_paths(find_paths):
    return tuple(make_glob_pattern(p) for p in find_paths)


# Given a sequence of path, transform all path into glob patterns. Pass through existing patterns untouched.

    Args:
        exclude_paths: sequence of path
    Returns:
        tuple of transformed path",CodeLlama-34b-Instruct-hf
62ece4992e6aefcf4aabbd7a,"def is_gitbash():
    try:
        if ""MSYSTEM"" in os.environ:
            return True
        else:
            return False
    except Exception:
        return False


# Check whether the current program is run in a Windows cmd terminal

    Returns:
            boolean, True if cmd else False",CodeLlama-34b-Instruct-hf
62ece4992e6aefcf4aabbd85,"def find_roots(graph: ""Graph"", prop: ""URIRef"", roots: Optional[Set[""Node""]] = None) -> Set[""Node""]:
    if roots is None:
        roots = set()
    for s, p, o in graph.triples((None, prop, None)):
        if (o, prop, s) not in graph:
            roots.add(s)
    return roots


# Find the leaves in some sort of transitive hierarchy.

    find_leaves(graph, rdflib.RDFS.subClassOf)
    will return a set of all leaves of the sub-class hierarchy

    Assumes triple of the form (child, prop, parent), i.e. the direction of
    RDFS.subClassOf or SKOS.broader

    Args:
        graph: Graph Class Object
        prop: URIRef Class Object
        leaves: Optional list with set type
    Return:
        leaves: a set with nodes",CodeLlama-34b-Instruct-hf
62e60873d76274f8a4026bd8,"@classmethod
def protocol_handlers(cls, protocol_version=None):",CodeLlama-34b-Instruct-hf
62b87b199a0c4fa8b80b354c,"def _get_seq_with_type(seq, bufsize=None):
    if bufsize is not None:",CodeLlama-34b-Instruct-hf
62b8b4baeb7e40a82d2d1137,"def verifyObject(iface, candidate, tentative=False):
    if not tentative and not iface.providedBy(candidate):
        raise Invalid(
            ""Candidate %r does not implement interface %s"" % (candidate, iface))
    errors = []
    for name, meth in iface.namesAndDescriptions(",CodeLlama-34b-Instruct-hf
62b8b4c1eb7e40a82d2d1139,"def verifyClass(iface, candidate, tentative=False):
    if not isinstance(candidate, type):
        raise TypeError(""Expected a class, got %r"" % (candidate,))

    if not issubclass(candidate, iface):
        raise TypeError(""Expected a subclass of %r, got %r"" % (iface, candidate))

    if tentative",CodeLlama-34b-Instruct-hf
62b43426903eeb48555d3ea2,"def _create_converter(self) -> _converting._Converter:
    return _converting.Converter(
        self._parameter_style,
        self._dbapi_type_object,
        self._dbapi_to_sql_type,
        self._dbapi_to_sql_value,
        self._dbapi_to_sql_default,
        self._dbapi_to_sql_default_value,
        self._dbapi_to_sql_default_value_factory,
        self._dbapi_to_sql_default_value_factory_args,
        self._dbapi_to_sql_default_value_factory_kwargs,
        self._dbapi_to_sql_default_value_factory_return,
        self._dbapi_to_sql_default_value_factory_return_args,
        self._dbapi_to_sql_default_value_factory_return_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value,
        self._dbapi_to_sql_default_value_factory_return_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_value_value,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_value_value_args,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value_value_value_value_value_value_kwargs,
        self._dbapi_to_sql_default_value_factory_return_value_value_value_value",CodeLlama-34b-Instruct-hf
