target_id,generated_by,rating,deepseek-coder-1.3b-instruct_rating,deepseek-coder-1.3b-instruct_rationale,deepseek-coder-6.7b-instruct_rating,deepseek-coder-6.7b-instruct_rationale,deepseek-coder-33b-instruct_rating,deepseek-coder-33b-instruct_rationale,CodeLlama-7b-Instruct-hf_rating,CodeLlama-7b-Instruct-hf_rationale,CodeLlama-13b-Instruct-hf_rating,CodeLlama-13b-Instruct-hf_rationale,CodeLlama-34b-Instruct-hf_rating,CodeLlama-34b-Instruct-hf_rationale,gpt-3.5-turbo_rating,gpt-3.5-turbo_rationale,gpt-4-turbo_rating,gpt-4-turbo_rationale,generated_code,is_pass
62b8d22948ba5a41d1c3f47c,CodeLlama-13b-Instruct-hf,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def get(self, key, default=None):
    try:
        return self[key]
    except KeyError:
        return default",1
62b8d22948ba5a41d1c3f47c,CodeLlama-34b-Instruct-hf,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def get(self, key, default=None):
    return self.data.get(key, default)",0
62b8d22948ba5a41d1c3f47c,deepseek-coder-1.3b-instruct,1,1,--,1,--,1,--,0,--,0,--,1,--,1,--,1,--,"def get(self, key, default=None):
    return self.data.get(key, default)",0
62b8d22948ba5a41d1c3f47c,deepseek-coder-33b-instruct,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,1,--,"def get(self, key, default=None):
    items = self.to_dict()
    if key in items.keys():
        return items[key]
    return default",0
62b8d22948ba5a41d1c3f47c,deepseek-coder-6.7b-instruct,1,1,--,1,--,1,--,0,--,1,--,0,--,1,--,1,--,"def get(self, key, default=None):
    return self.__dict__.get(key, default)",0
62b8d22948ba5a41d1c3f47c,gpt-3.5-turbo,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def get(self, key, default=None):
    return self.__dict__.get(key, default)",0
62b8d22948ba5a41d1c3f47c,gpt-4-turbo,1,1,--,1,--,1,--,0,--,1,--,0,--,1,--,1,--,"def get(self, key, default=None):
    return self.__dict__.get(key, default)",0
62b8d22948ba5a41d1c3f47c,human_written,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"    def get(self, key, default=None):
        if key in self:
            return self[key]
        else:
            return default
",1
62b8d22a48ba5a41d1c3f47d,CodeLlama-13b-Instruct-hf,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def pop(self, key, default=__marker):
    '''D.pop(k[,d]) -> v, remove specified key and return the corresponding value.
    If key is not found, d is returned if given, otherwise KeyError is raised.'''
    if key in self:
        result = self[key]
        del self[key]
        return result
    if default is self.__marker:
        raise KeyError(key)
    return default",1
62b8d22a48ba5a41d1c3f47d,CodeLlama-34b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,1,--,"def pop(self, key, default=__marker):
    if key in self:
        value = self[key]
        del self[key]
        return value
    if default is self.__marker:
        raise KeyError(key)
    return default",1
62b8d22a48ba5a41d1c3f47d,CodeLlama-7b-Instruct-hf,0,0,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def pop(self, key, default=__marker):
    """"""
    D.pop(k[,d]) -> v, remove specified key and return the corresponding value.
    If key is not found, d is returned if given, otherwise KeyError is raised.
    """"""
    if key in self:
        result = self[key]
        del self[key]
        return result
    if default is self.__marker:
        raise KeyError(key)
    return default",1
62b8d22a48ba5a41d1c3f47d,deepseek-coder-33b-instruct,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def pop(self, key, default=__marker):
    try:
        value = self[key]
    except KeyError:
        if default is __marker:
            raise
        return default
    else:
        del self[key]
        return value",0
62b8d22a48ba5a41d1c3f47d,deepseek-coder-6.7b-instruct,1,1,--,1,--,0,--,0,--,1,--,1,--,0,--,0,--,"def pop(self, key, default=__marker):
    if key in self:
        del self[key]
        return self[key]
    elif default is __marker:
        raise KeyError(key)
    else:
        return default",0
62b8d22a48ba5a41d1c3f47d,gpt-3.5-turbo,1,1,--,1,--,1,--,0,--,0,--,1,--,1,--,1,--,"def pop(self, key, default=__marker):
    if key in self:
        value = self[key]
        del self[key]
        return value
    elif default is not __marker:
        return default
    else:
        raise KeyError(key)",0
62b8d22a48ba5a41d1c3f47d,gpt-4-turbo,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def pop(self, key, default=__marker):
    try:
        value = self[key]
        del self[key]
        return value
    except KeyError:
        if default is __marker:
            raise
        return default",0
62b8d22a48ba5a41d1c3f47d,human_written,1,1,--,1,--,0,--,-,--,-,--,1,--,1,--,1,--,"    def pop(self, key, default=__marker):
        if key in self:
            value = self[key]
            del self[key]
        elif default is self.__marker:
            raise KeyError(key)
        else:
            value = default
        return value
",1
62b8d22a48ba5a41d1c3f47e,CodeLlama-13b-Instruct-hf,1,1,--,1,--,1,--,1,--,0,--,1,--,1,--,1,--,"def setdefault(self, key, default=None):
    try:
        return self[key]
    except KeyError:
        self[key] = default
        return default",1
62b8d22a48ba5a41d1c3f47e,CodeLlama-34b-Instruct-hf,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def setdefault(self, key, default=None):
    if key in self:
        return self[key]
    else:
        self[key] = default
        return default",1
62b8d22a48ba5a41d1c3f47e,deepseek-coder-1.3b-instruct,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def setdefault(self, key, default=None):
    if key in self.__dict__:
        return self.__dict__[key]
    else:
        self.__dict__[key] = default
        return default",0
62b8d22a48ba5a41d1c3f47e,deepseek-coder-33b-instruct,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def setdefault(self, key, default=None):
    if key in self:
        return self[key]
    else:
        self[key] = default
        return default",1
62b8d22a48ba5a41d1c3f47e,deepseek-coder-6.7b-instruct,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def setdefault(self, key, default=None):
    if key in self:
        return self[key]
    else:
        self[key] = default
        return default",1
62b8d22a48ba5a41d1c3f47e,gpt-3.5-turbo,1,1,--,1,--,1,--,0,--,1,--,0,--,1,--,1,--,"def setdefault(self, key, default=None):
    if key in self.__dict__:
        return self.__dict__[key]
    else:
        self.__dict__[key] = default
        return default",0
62b8d22a48ba5a41d1c3f47e,gpt-4-turbo,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def setdefault(self, key, default=None):
    if key in self.__dict__:
        return self.__dict__[key]
    else:
        self.__dict__[key] = default
        return default",0
62b8d22a48ba5a41d1c3f47e,human_written,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"    def setdefault(self, key, default=None):
        if key in self:
            value = self[key]
        else:
            self[key] = value = default
        return value
",1
62b8d22f48ba5a41d1c3f488,CodeLlama-13b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,0,--,"def popitem(self):
    if self.is_empty():
        raise KeyError(""Dictionary is empty"")
    else:
        item = self.table[0]
        self.delete(item[0])
        return item",0
62b8d22f48ba5a41d1c3f488,CodeLlama-34b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,0,--,"def popitem(self):
    if self.size == 0:
        raise KeyError(""popitem(): dictionary is empty"")
    else:
        key = self.keys[0]
        value = self.values[0]
        self.remove(key)
        return (key, value)",0
62b8d22f48ba5a41d1c3f488,CodeLlama-7b-Instruct-hf,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,0,--,"def popitem(self):
    if not self:
        raise KeyError('dictionary is empty')
    key = self._keys[0]
    value = self._values[0]
    del self._keys[0]
    del self._values[0]
    return key, value",0
62b8d22f48ba5a41d1c3f488,deepseek-coder-1.3b-instruct,1,1,--,1,--,0,--,0,--,1,--,0,--,0,--,0,--,"def popitem(self):
    # Remove the first item from the dictionary
    item = next(iter(self.data))
    del self.data[item]

    # Return the key and value in tuple format
    return (item, self.data[item])",0
62b8d22f48ba5a41d1c3f488,deepseek-coder-33b-instruct,0,0,--,1,--,0,--,0,--,1,--,1,--,1,--,0,--,"def popitem(self):
    if self.root is None:
        raise KeyError('popitem(): dictionary is empty')
    else:
        node = self.root
        while node.left is not None:
            node = node.left
        key = node.key
        value = node.value
        self.delete(key)
        return (key, value)",0
62b8d22f48ba5a41d1c3f488,deepseek-coder-6.7b-instruct,1,1,--,1,--,1,--,0,--,1,--,0,--,1,--,0,--,"def popitem(self):
    if not self.map:
        raise KeyError('popitem(): dictionary is empty')
    last_key = next(reversed(self.map))
    value = self.map[last_key]
    del self.map[last_key]
    return last_key, value",0
62b8d22f48ba5a41d1c3f488,gpt-3.5-turbo,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError(""popitem(): dictionary is empty"")
    key = next(iter(self))
    value = self.pop(key)
    return (key, value)",1
62b8d22f48ba5a41d1c3f488,gpt-4-turbo,1,1,--,1,--,1,--,1,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError(""popitem(): dictionary is empty"")
    key = next(iter(self))
    value = self.pop(key)
    return (key, value)",1
62b8d22f48ba5a41d1c3f488,human_written,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"    def popitem(self):
        """"""Remove and return the `(key, value)` pair first inserted.""""""
        try:
            key = next(iter(self.__order))
        except StopIteration:
            raise KeyError('%s is empty' % type(self).__name__) from None
        else:
            return (key, self.pop(key))
",1
62b8d23748ba5a41d1c3f496,CodeLlama-7b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def lfu_cache(maxsize=128, typed=False):
    """"""Least Frequently Used (LFU) cache decorator.

    Arguments:
        maxsize: Maximum number of results to cache.
        typed: If True, arguments of different types will be cached
            separately. For example, f(3.0) and f(3) will be treated
            as distinct calls with distinct results.

    See:  http://en.wikipedia.org/wiki/Least_frequently_used
    """"""
    return lru_cache(maxsize=maxsize, typed=typed)",1
62b8d23748ba5a41d1c3f496,human_written,0,0,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def lfu_cache(maxsize=128, typed=False):
    """"""Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Frequently Used (LFU)
    algorithm.

    """"""
    if maxsize is None:
        return _cache(_UnboundCache(), typed)
    elif callable(maxsize):
        return _cache(LFUCache(128), typed)(maxsize)
    else:
        return _cache(LFUCache(maxsize), typed)
",1
62b8d23748ba5a41d1c3f497,CodeLlama-13b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def popitem(self):
    if len(self.hashmap) == 0:
        raise KeyError('popitem(): LFUCache is empty')
    key, value = self.hashmap.popitem(last=False)
    self.freq_map[self.freq_map[key]].remove(key)
    if self.freq_map[key] == 1:
        del self.freq_map[key]
    else:
        self.freq_map[key] -= 1
    return key, value",0
62b8d23748ba5a41d1c3f497,CodeLlama-34b-Instruct-hf,1,1,--,0,--,0,--,0,--,1,--,0,--,1,--,1,--,"def popitem(self):
    if not self.data:
        raise KeyError('popitem(): dictionary is empty')
    # find the key with the smallest frequency
    # we can't simply call min() on the keys because the frequency
    # of a key could change while we're iterating over the dictionary
    # so we first iterate to find the minimum, and then a second time
    # to find the key with that minimum frequency
    minFreq = float('inf')
    for key, freq in self.data.items():
        if freq < minFreq:
            minFreq = freq
    for key, freq in self.data.items():
        if freq == minFreq:
            value = self.data.pop(key)
            self.freq.pop(key)
            self.size -= 1",0
62b8d23748ba5a41d1c3f497,CodeLlama-7b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def popitem(self):
    """"""
    Return the least frequently used `(key, value)` pair.
    """"""
    if self.root is None:
        return None
    return self.root.pop()",0
62b8d23748ba5a41d1c3f497,deepseek-coder-33b-instruct,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self.cache:
        raise KeyError('popitem(): dictionary is empty')
    else:
        return self.cache.popitem(last=False)",0
62b8d23748ba5a41d1c3f497,deepseek-coder-6.7b-instruct,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,1,--,"def popitem(self):
    if not self.cache:
        raise KeyError('popitem(): cache is empty')
    ckey, cvalue = self._least_used.popitem(last=False)
    del self.cache[ckey]
    return (ckey, cvalue)",0
62b8d23748ba5a41d1c3f497,gpt-3.5-turbo,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self._usage_counter:
        raise KeyError(""popitem(): dictionary is empty"")
    
    min_count = min(self._usage_counter.values())
    least_used_keys = [key for key, count in self._usage_counter.items() if count == min_count]
    key_to_pop = min(least_used_keys)
    
    value = self._data.pop(key_to_pop)
    del self._usage_counter[key_to_pop]
    
    return (key_to_pop, value)",0
62b8d23748ba5a41d1c3f497,gpt-4-turbo,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    # Find the least frequently used item
    least_frequent_key = min(self._cache, key=lambda k: self._cache[k][1])
    value = self._cache[least_frequent_key][0]
    # Remove the item from the cache
    del self._cache[least_frequent_key]
    # Return the key and value as a tuple
    return (least_frequent_key, value)",0
62b8d23748ba5a41d1c3f497,human_written,1,1,--,1,--,1,--,-,--,1,--,1,--,1,--,0,--,"    def popitem(self):
        """"""Remove and return the `(key, value)` pair least frequently used.""""""
        try:
            (key, _), = self.__counter.most_common(1)
        except ValueError:
            raise KeyError('%s is empty' % type(self).__name__) from None
        else:
            return (key, self.pop(key))
",1
62b8d23948ba5a41d1c3f498,CodeLlama-13b-Instruct-hf,1,1,--,1,--,1,--,1,--,1,--,1,--,1,--,1,--,"def lru_cache(maxsize=128, typed=False):
    ""Decorator to wrap a function with a memoizing callable""
    def decorating_function(user_function):
        wrapper = _lru_cache_wrapper(user_function, maxsize, typed)
        wrapper.cache_parameters = lambda: {'typed': typed,
                                            'maxsize': maxsize}
        return update_wrapper(wrapper, user_function)
    return decorating_function",0
62b8d23948ba5a41d1c3f498,CodeLlama-7b-Instruct-hf,1,1,--,0,--,0,--,0,--,1,--,0,--,1,--,1,--,"def lru_cache(maxsize=128, typed=False):
    """"""Least Recently Used (LRU) cache decorator.

    Arguments to the cached function must be hashable.

    See:  http://en.wikipedia.org/wiki/Cache_algorithms#Least_Recently_Used

    If *maxsize* is set to None, the LRU features are disabled and the cache
    can grow without bound.

    If *typed* is True, argument types are used to cache distinct code
    paths.  This can be useful to speed up functions with many overloads.
    In this case, the key used to represent the function in the cache will
    be a tuple of the function identity and the argument type(s).

    By default, the cache is bound to the lifetime of the decorated
    function.  To",0
62b8d23948ba5a41d1c3f498,deepseek-coder-6.7b-instruct,1,1,--,1,--,0,--,0,--,1,--,0,--,0,--,0,--,"def lru_cache(maxsize=128, typed=False):
    """"""Decorator to wrap a function with a memoizing callable
    that saves up to `maxsize` results based on a Least Recently Used (LRU)
    algorithm.
    """"""
    if typed:
        info = func.cache_info = lru_cache_typed.cache_info
        clear = func.cache_clear = lru_cache_typed.cache_clear
    else:
        info = func.cache_info = lru_cache_wrapper.cache_info
        clear = func.cache_clear = lru_cache_wrapper.cache_clear

    func.lru_cache = lru_cache_wrapper.lru_cache(maxsize=maxsize)
    update(func.lru_cache.__wrapped__=func)",0
62b8d23948ba5a41d1c3f498,gpt-3.5-turbo,1,1,--,1,--,0,--,0,--,1,--,0,--,0,--,0,--,"def lru_cache(maxsize=128, typed=False):
    return lru_cache(maxsize=maxsize, typed=typed)",0
62b8d23948ba5a41d1c3f498,human_written,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,0,--,"def lru_cache(maxsize=128, typed=False):
    """"""Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Recently Used (LRU)
    algorithm.

    """"""
    if maxsize is None:
        return _cache(_UnboundCache(), typed)
    elif callable(maxsize):
        return _cache(LRUCache(128), typed)(maxsize)
    else:
        return _cache(LRUCache(maxsize), typed)
",1
62b8d23a48ba5a41d1c3f499,CodeLlama-13b-Instruct-hf,1,1,--,1,--,0,--,0,--,0,--,1,--,1,--,0,--,"def popitem(self):
    if len(self.cache) == 0:
        raise KeyError('popitem(): cache is empty')
    key = self.cache.pop()
    return (key, self.data.pop(key))",0
62b8d23a48ba5a41d1c3f499,CodeLlama-34b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError('%s is empty' % self.__class__.__name__)
    return self.pop(self.lru_list.tail.key)",0
62b8d23a48ba5a41d1c3f499,CodeLlama-7b-Instruct-hf,1,1,--,1,--,0,--,0,--,0,--,0,--,0,--,0,--,"def popitem(self):
    """"""
    Return the least recently used `(key, value)` pair.
    """"""
    if self.root is None:
        return None
    else:
        return self.root.key, self.root.value",0
62b8d23a48ba5a41d1c3f499,deepseek-coder-1.3b-instruct,1,1,--,1,--,0,--,1,--,1,--,0,--,1,--,0,--,"def popitem(self):
        if not self.is_empty():
            return self.items.pop()
        else:
            raise KeyError(""The dictionary is empty."")",0
62b8d23a48ba5a41d1c3f499,deepseek-coder-33b-instruct,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError('set is empty')
    oldkey = next(reversed(self))
    value = self.pop(oldkey)
    return oldkey, value",0
62b8d23a48ba5a41d1c3f499,deepseek-coder-6.7b-instruct,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,1,--,"def popitem(self):
    if not self.cache:
        raise KeyError('popitem(): cache is empty')
    if self._recently_used is None:
        key = next(iter(self.cache))
    else:
        key = self._recently_used.key
    value = self.cache.pop(key)
    self._remove_node(self._nodes[key])
    del self._nodes[key]
    return (key, value)",0
62b8d23a48ba5a41d1c3f499,gpt-3.5-turbo,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,0,--,"def popitem(self):
    if not self._cache:
        raise KeyError(""popitem(): dictionary is empty"")
    key = next(iter(self._cache))
    value = self._cache.pop(key)
    return (key, value)",0
62b8d23a48ba5a41d1c3f499,gpt-4-turbo,1,1,--,1,--,0,--,0,--,0,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError(""popitem(): dictionary is empty"")
    key, value = next(iter(self.items()))
    del self[key]
    return key, value",1
62b8d23a48ba5a41d1c3f499,human_written,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"    def popitem(self):
        """"""Remove and return the `(key, value)` pair least recently used.""""""
        try:
            key = next(iter(self.__order))
        except StopIteration:
            raise KeyError('%s is empty' % type(self).__name__) from None
        else:
            return (key, self.pop(key))
",1
62b8d23b48ba5a41d1c3f49a,deepseek-coder-33b-instruct,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,0,--,"def mru_cache(maxsize=128, typed=False):
    '''Least-recently-used cache decorator.

    If maxsize is set to None, the LRU features are disabled and the cache
    can grow without bound.

    If typed is set to True, function arguments of different types will be
    cached separately. For example, f(3) and f(3.0) will be treated as distinct
    calls with distinct results.

    '''
    def decorator(user_function):
        cache = functools._lru_cache_wrapper(user_function, maxsize, typed)
        return functools.update_wrapper(cache, user_function)
    return decorator",0
62b8d23b48ba5a41d1c3f49a,deepseek-coder-6.7b-instruct,-,-,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def mru_cache(maxsize=128, typed=False):
    """"""Decorator to wrap a function with a memoizing callable
    that saves up to `maxsize` results based on a Most Recently Used (MRU)
    algorithm.
    """"""
    if typed:
        info = func.cache_info = lru_cache.cache_info
        clear = func.cache_clear = lru_cache.cache_clear
        func.__wrapped__ = wrapped = pytest.param(
            func,
            id=f""{func.__name__} (cached)"",
            marks=pytest.mark.filterwarnings(""ignore:function is already ""
                                            ""wrapped by lru_cache:DeprecationWarning""),
        )
    else:
        info = func.cache_info = lru_cache(maxsize).cache",0
62b8d23b48ba5a41d1c3f49a,human_written,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def mru_cache(maxsize=128, typed=False):
    """"""Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Most Recently Used (MRU)
    algorithm.
    """"""
    if maxsize is None:
        return _cache(_UnboundCache(), typed)
    elif callable(maxsize):
        return _cache(MRUCache(128), typed)(maxsize)
    else:
        return _cache(MRUCache(maxsize), typed)
",1
62b8d23c48ba5a41d1c3f49b,CodeLlama-13b-Instruct-hf,1,1,--,1,--,0,--,1,--,0,--,0,--,0,--,0,--,"def popitem(self):
    if not self:
        raise KeyError('popitem(): dictionary is empty')
    minitem = None
    for k, v in self.items():
        if minitem is None:
            minitem = (k, v)
        elif v < minitem[1]:
            minitem = (k, v)
    self.pop(minitem[0])
    return minitem",0
62b8d23c48ba5a41d1c3f49b,CodeLlama-34b-Instruct-hf,1,1,--,1,--,0,--,0,--,0,--,1,--,1,--,1,--,"def popitem(self):
    if not self.data:
        raise KeyError('popitem(): dictionary is empty')
    key = self.most_recently_used
    value = self.data[key]
    del self.data[key]
    self.most_recently_used = None
    return (key, value)",0
62b8d23c48ba5a41d1c3f49b,CodeLlama-7b-Instruct-hf,1,1,--,1,--,1,--,0,--,1,--,0,--,0,--,0,--,"def popitem(self):
    if self.root is None:
        raise KeyError('dictionary is empty')
    else:
        temp = self.root
        self.root = self.root.next
        self.root.prev = None
        temp.next = None
        self.size -= 1
        return (temp.key, temp.value)",0
62b8d23c48ba5a41d1c3f49b,deepseek-coder-1.3b-instruct,1,1,--,1,--,0,--,0,--,-,--,1,--,0,--,0,--,"def popitem(self):
    # Remove and return the last inserted item
    item = self.items[self.last]
    del self.items[self.last]
    self.last -= 1
    return item",0
62b8d23c48ba5a41d1c3f49b,deepseek-coder-33b-instruct,1,1,--,1,--,0,--,0,--,0,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError('set is empty')
    key = next(reversed(self))
    answer = key, self[key]
    del self[key]
    return answer",0
62b8d23c48ba5a41d1c3f49b,deepseek-coder-6.7b-instruct,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def popitem(self):
    if not self:
        raise KeyError('popitem(): dictionary is empty')
    key = next(iter(self))
    self.move_to_end(key)
    return self._remove_node(self._root), self._remove_node(self._root)",0
62b8d23c48ba5a41d1c3f49b,gpt-3.5-turbo,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError('popitem(): dictionary is empty')
    key = next(reversed(self))
    value = self[key]
    del self[key]
    return (key, value)",0
62b8d23c48ba5a41d1c3f49b,gpt-4-turbo,1,1,--,1,--,1,--,0,--,1,--,0,--,1,--,1,--,"def popitem(self):
    if not self._cache:
        raise KeyError(""popitem(): dictionary is empty"")
    key, value = self._cache.popitem(last=True)
    return key, value",0
62b8d23c48ba5a41d1c3f49b,human_written,1,1,--,1,--,1,--,0,--,0,--,1,--,1,--,0,--,"    def popitem(self):
        """"""Remove and return the `(key, value)` pair most recently used.""""""
        try:
            key = next(iter(self.__order))
        except StopIteration:
            raise KeyError('%s is empty' % type(self).__name__) from None
        else:
            return (key, self.pop(key))
",1
62b8d23e48ba5a41d1c3f49e,CodeLlama-13b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,0,--,"def popitem(self):
    if len(self.items) == 0:
        raise KeyError('dictionary is empty')
    else:
        return self.items.pop()",0
62b8d23e48ba5a41d1c3f49e,CodeLlama-34b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if self.is_empty():
        raise KeyError('popitem(): dictionary is empty')
    else:
        key = self.choice()
        value = self.remove(key)
        return key, value",0
62b8d23e48ba5a41d1c3f49e,CodeLlama-7b-Instruct-hf,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError('dictionary is empty')
    key = choice(list(self))
    value = self.pop(key)
    return key, value",0
62b8d23e48ba5a41d1c3f49e,deepseek-coder-1.3b-instruct,1,1,--,1,--,1,--,-,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self.data:
        raise KeyError(""Pop from empty dictionary"")
    key, value = random.choice(list(self.data.items()))
    del self.data[key]
    return key, value",0
62b8d23e48ba5a41d1c3f49e,deepseek-coder-33b-instruct,1,1,--,1,--,0,--,0,--,1,--,0,--,0,--,0,--,"def popitem(self):
    try:
        key = self.keys().__choice__()
    except IndexError:
        raise KeyError('popitem(): dictionary is empty')

    value = self[key]
    del self[key]
    return key, value",0
62b8d23e48ba5a41d1c3f49e,deepseek-coder-6.7b-instruct,1,1,--,1,--,1,--,0,--,1,--,1,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError('popitem(): dictionary is empty')
    key = random.choice(list(self.keys()))
    value = self[key]
    del self[key]
    return (key, value)",1
62b8d23e48ba5a41d1c3f49e,gpt-4-turbo,1,1,--,1,--,0,--,0,--,1,--,0,--,1,--,1,--,"def popitem(self):
    if not self:
        raise KeyError(""popitem(): dictionary is empty"")
    key, value = random.choice(list(self.items()))
    del self[key]
    return key, value",1
62b8d23e48ba5a41d1c3f49e,human_written,0,0,--,1,--,1,--,0,--,0,--,1,--,1,--,1,--,"    def popitem(self):
        """"""Remove and return a random `(key, value)` pair.""""""
        try:
            key = self.__choice(list(self))
        except IndexError:
            raise KeyError('%s is empty' % type(self).__name__) from None
        else:
            return (key, self.pop(key))
",1
62b8d24048ba5a41d1c3f49f,CodeLlama-34b-Instruct-hf,1,1,--,1,--,0,--,0,--,1,--,1,--,1,--,0,--,"def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    """"""Least-recently-used cache decorator with per-item time-to-live (TTL) value.
    Arguments to the cached function must be hashable.
    View the cache statistics named tuple (hits, misses, maxsize, currsize) with
    f.cache_info().  Clear the cache and statistics with f.cache_clear().
    Access the underlying function with f.__wrapped__.
    See:  http://en.wikipedia.org/wiki/Cache_algorithms#Least_Recently_Used
    """"""
    def decorating_function(user_function,
        lru_cache=functools.lru_cache(maxsize=maxsize, typed=typed)):
        cache = lru_cache(user_function)
        cache = TTLCache(maxsize=maxsize, ttl=ttl, timer=timer, cache=cache)
        return update_wrapper(cache, user_function)
    return decorating_function",0
62b8d24048ba5a41d1c3f49f,gpt-3.5-turbo,1,1,--,1,--,0,--,0,--,0,--,1,--,1,--,0,--,"def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    def _memoize(f):
        return lru_cache(maxsize=maxsize, typed=typed)(f)
    
    return _memoize",1
62b8d24048ba5a41d1c3f49f,human_written,0,0,--,1,--,0,--,0,--,1,--,1,--,1,--,0,--,"def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    """"""Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Recently Used (LRU)
    algorithm with a per-item time-to-live (TTL) value.
    """"""
    if maxsize is None:
        return _cache(_UnboundTTLCache(ttl, timer), typed)
    elif callable(maxsize):
        return _cache(TTLCache(128, ttl, timer), typed)(maxsize)
    else:
        return _cache(TTLCache(maxsize, ttl, timer), typed)
",1
